Date,PX_LAST,PX_VOLUME
20/4/2000,23.83,22805
19/4/2000,23.77,39180
18/4/2000,23.05,29790
17/4/2000,22.74,35665
14/4/2000,22.41,32227
13/4/2000,22.66,12948
12/4/2000,23.12,24419
11/4/2000,21.67,29269
10/4/2000,21.3,31554
7/4/2000,22.58,22604
6/4/2000,23.45,24651
5/4/2000,23.75,31755
4/4/2000,23.65,33486
3/4/2000,24.51,21506
31/3/2000,24.77,28626
30/3/2000,24.63,31027
29/3/2000,24.4,48304
28/3/2000,25.51,29355
27/3/2000,25.68,20908
24/3/2000,25.91,26389
23/3/2000,25.48,27837
22/3/2000,25.4,36454
21/3/2000,25.72,34768
20/3/2000,25.21,37888
17/3/2000,26.56,34130
16/3/2000,27.41,9262
15/3/2000,27.53,24348
14/3/2000,28.34,27370
13/3/2000,28.89,20732
10/3/2000,28.94,20331
9/3/2000,29.29,32883
8/3/2000,28.8,34798
7/3/2000,31.9,30293
6/3/2000,29.63,21034
3/3/2000,28.99,21037
2/3/2000,29.22,32684
1/3/2000,29.06,42114
29/2/2000,28.09,26415
28/2/2000,27.41,21133
25/2/2000,27.48,29816
24/2/2000,27.37,32288
23/2/2000,27.06,34468
22/2/2000,26.58,32877
21/2/2000,25.93,18426
18/2/2000,26.22,21416
17/2/2000,26.67,30104
16/2/2000,27.37,28329
15/2/2000,27.13,32353
14/2/2000,28.76,13056
11/2/2000,27.82,32911
10/2/2000,27.48,34468
9/2/2000,26.92,32440
8/2/2000,26.37,29000
7/2/2000,26.88,20018
4/2/2000,27.07,30917
3/2/2000,26.66,30382
2/2/2000,25.93,45900
1/2/2000,26.39,40335
31/1/2000,25.97,38608
28/1/2000,25.68,22226
27/1/2000,25.62,34844
26/1/2000,26.13,37181
25/1/2000,26.54,39688
24/1/2000,26.06,37451
21/1/2000,26.35,46271
20/1/2000,26.1,47963
19/1/2000,25.84,38024
18/1/2000,26.05,39950
17/1/2000,25.65,16286
14/1/2000,25.47,8822
13/1/2000,24.98,22307
12/1/2000,24.81,28455
11/1/2000,24.62,28002
10/1/2000,23.73,26388
7/1/2000,23.09,34826
6/1/2000,23.62,44662
5/1/2000,23.73,30310
4/1/2000,24.39,32509
